ID,Штрихкод,Бренд,Название,Категория,Размер,Цвет,L1,💰 Стоимость,🔵 Артикул Ozon,🟣 Артикул WB,🟣 nm_id,🟡 Остаток сайт (109 / 240),🟣 Остаток WB (129 / 161 / 240),🔵 Остаток Ozon (98 / 143 / 240),📊 Общий остаток,🟣 Заказы WB 14д,🟣 Заказы WB 28д,🟣 Заказы WB 40д,🔵 Заказы Ozon 14д,🔵 Заказы Ozon 28д,🔵 Заказы Ozon 40д,📊 Всего заказов 14д,📊 Всего заказов 28д,📊 Всего заказов 40д,🟣 Выкупы WB 14д (T-21..-7),🔵 Выкупы Ozon 14д (T-21..-7),📊 % выкупа 14д,🟣 Выручка WB 28д,🔵 Выручка Ozon 28д,📊 Общая выручка 28д,🟣 Ср.выручка WB 28д,🔵 Ср.выручка Ozon 28д,📊 Ср.выручка общая 28д,🟣 Ср.доход WB / шт. 28д,🔵 Ср.доход Ozon / шт. 28д,🟣 Сумм.доход WB 28д,🔵 Сумм.доход Ozon 28д,📋 План закупок (14д на 30д),📋 План закупок (28д на 30д),💰 Стоимость закупки L1 (14д на 30д),💰 Стоимость закупки не L1 (14д на 30д),💰 Стоимость закупки L1 (28д на 30д),💰 Стоимость закупки не L1 (28д на 30д),📦 Приедут L1,📦 Приедут NoL,📊 Расчетный (14д на 30д),📊 Расчетный (28д на 30д),💰 Капитализация склада,💰 Себестоимость склада,📈 Индекс склада (14д),📈 Индекс капитализации,📈 Коэф.доходности,🏷️ Ярлыки,🟣 Динамика WB,🔵 Динамика Ozon,📊 Динамика общая,🟣 Доля WB 28д,🔵 Доля Ozon 28д,🟣 Выкупы WB,🔵 Выкупы Ozon,📊 Выкупы общие,🏢 Центральные склады,🏢 ТОП-3 склады,🟣📦 Остатки Центральный,🟣📦 Остатки Южный + Северо-Кавказский,🟣📦 Остатки Северо-Западный,🟣📦 Остатки Приволжский,🟣📦 Остатки Уральский,🟣📦 Остатки Дальневосточный + Сибирский,"🔵📦 Остатки Москва, МО и Дальние регионы",🔵📦 Остатки Санкт-Петербург и СЗО,🔵📦 Остатки Ростов,🔵📦 Остатки Казань,🔵📦 Остатки Новосибирск,🔵📦 Остатки Краснодар,🔵📦 Остатки Воронеж,🔵📦 Остатки Самара
441,2037846191072,DSS,Сережки «Морская звезда»,Серьги,—,Зол,Да,811,D234,D115DSR125,161198018,0,0,0,0,2,2,2,0,1,1,2,3,3,1,0,50,4 548,2 276,6 824,2 274,2 276,2 275,-27,-252,-53,-252,-4,-3,7 299,0,6 488,0,0,0,9,8,0,0,0,0,"0,96","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2043836063991,MSH,Сережки «Ривьера»,Серьги,—,Зол,Нет,215,MSH-093,MSH-093,403343968,1,0,1,2,2,3,3,0,0,0,2,3,3,0,0,0,4 907,0,4 907,1 636,0,1 636,321,0,963,0,-3,-2,0,1 075,0,645,0,0,5,3,1 851,430,1,"0,38","1,24","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟢,⚪,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2042109239392,MSH,Сережки «Сюзанна»,Серьги,—,Сер,Нет,600,MSH-079,MSH-079,295478628,1,0,0,1,0,0,2,0,1,1,0,1,3,0,1,0,0,2 358,2 358,0,2 358,2 358,0,-15,0,-15,1,0,0,0,0,0,0,0,💤,💤,600,600,1,"0,25","0,99","LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2039500932786,MSH,Сережки «Эстер»,Серьги,—,Зол,Нет,346,MSHK-053,MSHK-053,209854803,1,9,0,10,0,1,1,0,0,2,0,1,3,1,0,0,1 633,0,1 633,1 633,0,1 633,189,0,189,0,1,1,0,0,0,0,0,0,0,0,16 334,3 460,10,10,"1,13","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,2,2,0,2,2,0,0,0,0,0,0,0,0,0
19,2038819637443,MSH,Колье «Летиция»,Колье,41,Зол,Нет,369,MSHK-030,MSHK-030,183318191,7,1,1,9,0,1,2,0,0,0,0,1,2,1,0,0,1 772,0,1 772,1 772,0,1 772,220,0,220,0,7,7,0,0,0,0,0,0,0,0,14 545,3 321,9,"8,21","1,14","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,1,0,0,0,0,0,1,0,0,0,0,0,0,0
25,2043835757648,DSS,Колье «Милена»,Колье,39-44,Сер,Нет,645,D538,D538,Пусто,0,0,3,3,0,1,1,1,1,1,1,2,2,1,1,200,2 618,2 620,5 238,2 618,2 620,2 619,273,24,273,24,0,-1,0,4 515,0,5 160,0,0,7,8,7 860,1 935,3,"1,5","1,06","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🔴,🟡,🔴,🟡,0,0,0,0,0,0,0,1,1,0,0,0,0,0
76,2036884744134,DSS,Кольцо «Змея»,Кольца,17,Зол,Да,194,D222,D155DKLC122,105431253,0,1,0,1,0,2,2,0,0,0,0,2,2,2,0,0,2 554,0,2 554,1 277,0,1 277,203,0,405,0,0,-1,970,0,1 164,0,0,0,5,6,1 277,194,1,"0,5","1,19","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,1,0,0,0,0,0,0,0,0,0,0,0,0
81,2043835537837,DSS,Кольцо «Ирис»,Кольца,18,Зол,Да,291,D529,D527,403288915,0,0,7,7,1,1,2,0,0,0,1,1,2,0,0,0,2 317,0,2 317,2 317,0,2 317,510,0,510,0,-2,-1,2 037,0,1 746,0,0,0,7,6,2 037,2 037,7,"0,88","1,28","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,0,0,0,0,0,4,1,0,0,0,2,0,0
89,2039565778824,DSS,Кольцо «Ласточка»,Кольца,18,Зол,Да,144,D415,DKLC413,Пусто,2,0,0,2,1,2,2,0,0,0,1,2,2,1,0,100,4 534,0,4 534,2 267,0,2 267,638,0,1 275,0,0,0,0,0,0,0,0,0,0,0,4 534,288,2,1,"1,39","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2042930554923,DSS,Кольцо «Роза»,Кольца,18,Зол,Да,225,D496,D494,336299967,5,1,0,6,1,1,1,0,0,1,1,1,2,0,0,0,1 960,0,1 960,1 960,0,1 960,437,0,437,0,4,5,0,0,0,0,0,0,0,0,11 760,1 350,6,6,"1,29","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124,2038193876162,DSS,Кольцо-печатка «Взгляд мужчины»,Кольца,16,Зол,Да,451,D347,D256DKLC131,Пусто,0,0,0,0,1,1,1,0,1,1,1,2,2,0,0,0,2 003,2 005,4 008,2 003,2 005,2 004,228,21,228,21,-2,-2,3 157,0,3 157,0,0,0,7,7,0,0,0,0,"1,07","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2038954921896,DSS,Кольцо-печатка «Взгляд»,Кольца,18,Сер,Да,559,D258-S,D256DKLC006-S,188896507,0,0,1,1,1,2,2,0,0,0,1,2,2,1,0,100,8 294,0,8 294,4 147,0,4 147,954,0,1 908,0,-2,-2,3 913,0,3 913,0,0,0,7,7,559,559,1,"0,07","1,3","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4603785765322,DSS,Кольцо-печатка «Голубой глаз»,Кольца,17,Зол,Да,416,D148,D006DKLC001,21487575,0,1,1,2,1,2,2,0,0,0,1,2,2,1,0,100,5 162,0,5 162,2 581,0,2 581,88,0,176,0,-2,-2,832,0,832,0,0,0,2,2,2 997,832,2,"0,58","1,04","TSL,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146,2003788341004,DSS,Кольцо-печатка «Голубой глаз»,Кольца,18,Зол,Да,480,D007,D006DKLC001,21487575,3,0,1,4,0,0,0,2,2,2,2,2,2,0,1,50,0,4 980,4 980,0,2 490,2 490,0,-253,0,-505,-1,2,480,0,0,0,0,0,1,0,3 930,1 920,2,"0,79","0,91","TSL,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,2039460106623,DSS,Кольцо-печатка «Голубой глаз»,Кольца,15.5,Сер,Да,580,D439-S,D006DKLC001-S,207879372,0,2,0,2,0,0,0,0,2,2,0,2,2,0,1,0,0,4 980,4 980,0,2 490,2 490,0,-353,0,-705,0,-2,0,0,1 160,0,0,0,0,2,1 160,1 160,2,"0,23","0,88","TSL,SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟡,🔴,2,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2039460106685,DSS,Кольцо-печатка «Голубой глаз»,Кольца,18.5,Сер,Да,525,D445-S,D006DKLC001-S,207879372,0,0,1,1,1,2,2,0,0,0,1,2,2,1,0,100,7 636,0,7 636,3 818,0,3 818,460,0,920,0,-2,-2,1 050,0,1 050,0,0,0,2,2,525,525,1,"0,07","1,14","TSL,SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,2039460050254,DSS,Кольцо-печатка «Зеленый глаз»,Кольца,15.5,Сер,Да,670,D455-S,D006DKLC005-S,188895445,0,8,0,8,1,1,1,0,1,1,1,2,2,0,0,0,4 643,2 490,7 133,4 643,2 490,3 566,636,-443,636,-443,0,-1,0,0,670,0,0,0,0,1,37 144,5 360,8,"5,21","1,03","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟡,1,3,3,0,1,0,0,0,0,0,0,0,0,0
185,2039460050315,DSS,Кольцо-печатка «Зеленый глаз»,Кольца,20,Сер,Да,525,D461-S,D006DKLC005-S,188895445,0,2,0,2,0,0,0,1,2,2,1,2,2,0,0,0,0,4 980,4 980,0,2 490,2 490,0,-298,0,-595,-1,-1,525,0,525,0,0,0,1,1,1 050,1 050,2,"0,21","0,89","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟡,🔴,2,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2039459992787,DSS,Кольцо-печатка «Карий глаз»,Кольца,19,Зол,Да,416,D466,D006DKLC003,21487573,0,4,1,5,0,1,1,0,1,1,0,2,2,0,1,0,2 610,1 950,4 560,2 610,1 950,2 280,99,-362,99,-362,0,0,0,0,0,0,0,0,0,0,12 390,2 080,5,"2,72","0,95","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,2,2,0,0,0,0,0,0,0,0,0,0,0,0
225,2028892444625,DSS,Моносережка «Ключ»,Серьги,—,Зол,Да,214,D164,D114DSMR035,75216031,1,0,0,1,1,1,1,1,1,1,2,2,2,0,1,50,2 673,2 376,5 049,2 673,2 376,2 524,726,377,726,377,-3,-1,642,0,214,0,0,0,3,1,2 673,214,0,"0,53","1,28","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2038819575776,MSH,Сережки «Адора»,Серьги,—,Зол,Нет,501,MSH-010,MSH-010,183317062,0,5,4,9,1,1,1,0,0,1,1,1,2,0,0,0,1 733,0,1 733,1 733,0,1 733,73,0,73,0,0,0,0,0,0,0,0,0,0,0,10 669,4 509,9,"6,16","1,04","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,4,0,0,1,0,0,2,1,0,1,0,0,0,0
251,2043833886838,DSS,Сережки «Алана»,Серьги,—,Зол,Нет,745,D509,D509,403132288,1,3,3,7,0,0,0,2,2,2,2,2,2,0,1,50,0,6 684,6 684,0,3 342,3 342,0,156,0,312,0,1,0,0,0,0,0,0,0,0,13 006,5 215,4,"1,95","1,05","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,2,0,0,0,0,0,0,1,1,0,0,0,0,0
284,2042109249162,MSH,Сережки «Бланка»,Серьги,—,Сер,Нет,255,MSH-080,MSH-080,Пусто,7,0,1,8,0,1,1,0,0,1,0,1,2,1,0,0,1 277,0,1 277,1 277,0,1 277,142,0,142,0,7,6,0,0,0,0,0,0,0,0,9 194,2 040,8,"7,2","1,12","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,2036899779886,DSS,Сережки «Гекконы»,Серьги,—,Зол,Да,574,D240,D115DSR077,106351577,4,0,1,5,1,1,1,0,0,1,1,1,2,0,0,0,2 564,0,2 564,2 564,0,2 564,323,0,323,0,2,3,0,0,0,0,0,0,0,0,10 830,2 870,5,"4,22","1,14","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,1,0,0,0,0,0,0
309,2042930623759,DSS,Сережки «Глаза»,Серьги,—,Зол,Да,519,D493,D493,336305248,0,4,1,5,0,0,0,1,1,2,1,1,2,0,1,100,0,3 960,3 960,0,3 960,3 960,0,580,0,580,-1,0,519,0,0,0,0,0,1,0,6 036,2 595,5,"1,52","1,17","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,🟢,🔴,4,0,0,0,0,0,1,0,0,0,0,0,0,0
313,2038819575707,MSH,Сережки «Дана»,Серьги,—,Зол,Нет,244,MSH-003,MSH-003,183317045,10,0,1,11,1,2,2,0,0,0,1,2,2,0,0,0,3 762,0,3 762,1 881,0,1 881,388,0,775,0,8,8,0,0,0,0,0,0,0,0,19 054,2 684,11,"5,06","1,26","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,1
319,2043835657337,DSS,Сережки «День и ночь»,Серьги,—,Зол,Нет,690,D523,D523,403305345,6,16,3,25,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,17 250,17 250,25,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟢,5,2,8,1,0,0,0,1,1,1,0,0,0,0
337,2042109235639,MSH,Сережки «Жанин»,Серьги,—,Бел,Нет,1350,MSH-078,MSH-078,295478627,0,9,5,14,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 900,18 900,14,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,3,1,1,1,3,0,0,1,0,1,0,1,0,0
347,2038959949420,DSS,Сережки «Змеи»,Серьги,—,Сер,Да,1030,D232-S,D202DSR069-S,188987496,0,4,1,5,0,1,1,0,1,1,0,2,2,1,0,0,2 178,2 530,4 708,2 178,2 530,2 354,-283,-390,-283,-390,0,0,0,0,0,0,0,0,💤,💤,11 242,5 150,5,"2,39","0,87","LST,⚡️FBO,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,🔴,0,4,0,0,0,0,0,0,0,0,0,0,1,0
353,2039500932700,MSH,Сережки «Зои»,Серьги,—,Зол,Нет,381,MSHK-045,MSHK-045,209854795,2,5,7,14,0,0,1,0,1,1,0,1,2,0,1,0,0,1 822,1 822,0,1 822,1 822,0,32,0,32,2,2,0,0,0,0,0,0,0,0,15 421,5 334,14,"8,46","1,02","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🟡,0,4,0,0,0,0,0,1,0,0,0,4,1,0
361,2042109023533,MSH,Сережки «Инес»,Серьги,—,Зол,Нет,405,MSH-064,MSH-064,295472761,4,1,0,5,1,1,1,1,1,1,2,2,2,0,0,0,1 475,1 559,3 034,1 475,1 559,1 517,69,-77,69,-77,1,3,0,0,0,0,0,0,0,0,7 375,2 025,2,"2,43",1,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,1,0,0,0,0,0,0,0,0,0
390,2013733474008,DSS,Сережки «Кузнечики»,Серьги,—,Зол,Да,635,D115,D115YSR009,48447923,0,0,0,0,1,1,1,1,1,1,2,2,2,0,0,0,2 772,2 772,5 544,2 772,2 772,2 772,343,83,343,83,-4,-2,5 715,0,4 445,0,0,0,9,7,0,0,0,0,"1,08","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,2039566343533,DSS,Сережки «Ландыши»,Серьги,—,Зол,Да,306,D472,DSR472,212774191,9,1,0,10,1,1,2,0,0,0,1,1,2,0,0,0,1 249,0,1 249,1 249,0,1 249,80,0,80,0,8,9,0,0,0,0,0,0,0,0,12 490,3 060,10,10,"1,07","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
396,2038193956406,DSS,Сережки «Ласковое солнце»,Серьги,—,Зол,Да,698,D361,D215DSR137,170044177,0,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,5 544,0,5 544,2 772,0,2 772,280,0,560,0,-2,-2,0,0,0,0,0,0,💤,💤,0,0,0,0,"1,11","LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2042109168753,MSH,Сережки «Матильда»,Серьги,—,Зол,Нет,315,MSH-073,MSH-073,295472770,0,10,7,17,1,1,1,0,1,1,1,2,2,0,1,100,1 890,1 782,3 672,1 890,1 782,1 836,320,85,320,85,0,0,0,0,0,0,0,0,0,0,31 374,5 355,17,"8,54","1,12","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,7,1,2,0,0,0,5,1,1,0,0,0,0,0
436,2028891454625,DSS,Сережки «Монеты Будда»,Серьги,—,Зол,Да,552,D160,D115DSR027,75214861,1,1,2,4,0,1,1,0,0,1,0,1,2,1,0,0,3 158,0,3 158,3 158,0,3 158,576,0,576,0,1,1,0,0,0,0,0,0,0,0,7 420,2 208,4,"2,35","1,22","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟡,🔴,1,0,0,0,0,0,0,0,1,0,0,0,0,0
454,2036693190412,DSS,Сережки «Ника»,Серьги,—,Сер,Нет,280,D196,D193DSR047,91484393,0,4,4,8,0,0,1,0,1,1,0,1,2,0,1,0,0,1 386,1 386,0,1 386,1 386,0,-7,0,-7,0,0,0,0,0,0,0,0,0,0,6 664,2 240,8,"4,81","0,99","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,4,0,0,0,0,0,4,0,0,0,0,0,0,0
471,2038819575820,MSH,Сережки «Перламутровые тюльпаны»,Серьги,—,Зол,Нет,365,MSH-015,MSH-015,183317056,0,4,5,9,0,1,1,0,1,1,0,2,2,0,1,0,1 772,1 886,3 658,1 772,1 886,1 829,224,68,224,68,6,6,0,0,0,0,0,6,0,0,27 150,5 475,9,"7,42","1,09","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟢,🔴,4,0,0,0,0,0,5,0,0,0,0,0,0,0
481,2038193905701,DSS,Сережки «Ракушки»,Серьги,—,Зол,Да,536,D354,D301DSR130,170041768,12,1,9,22,1,2,2,0,0,0,1,2,2,0,0,0,5 621,0,5 621,2 810,0,2 810,457,0,914,0,11,11,0,0,0,0,0,0,0,0,41 360,11 792,22,"7,36","1,19","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟢,🔴,1,0,0,0,0,0,2,0,0,1,1,1,2,0
505,2039500932656,MSH,Сережки «Сильвия»,Серьги,—,Зол,Нет,302,MSHK-036,MSHK-036,209854789,0,7,0,7,0,0,1,1,1,1,1,1,2,0,0,0,0,1 337,1 337,0,1 337,1 337,0,-45,0,-45,-2,-1,0,3 020,0,2 416,0,0,10,8,2 114,2 114,7,"1,58","0,97","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,2,4,0,1,0,0,0,0,0,0,0,0,0,0
524,2043835386893,DSS,Сережки «Тайна Вермеера»,Серьги,—,Зол,Да,1172,D533,D533,403282988,5,1,0,6,0,1,2,0,0,0,0,1,2,1,0,0,4 620,0,4 620,4 620,0,4 620,525,0,525,0,5,5,0,0,0,0,0,0,0,0,27 720,7 032,6,6,"1,13","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,1,0,0,0,0,0,0,0,0,0,0,0,0
528,2043834953331,DSS,Сережки «Тропики»,Серьги,—,Зол,Да,671,D518,D518,403253740,1,6,4,11,0,1,1,0,1,1,0,2,2,0,0,0,3 386,3 386,6 772,3 386,3 386,3 386,546,244,546,244,1,1,0,0,0,0,0,0,0,0,37 246,7 381,11,"5,5","1,13","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟢,🟡,3,1,1,1,0,0,1,2,0,0,0,0,0,0
534,2039500932670,MSH,Сережки «Франсис»,Серьги,—,Зол,Нет,132,MSHK-038,MSHK-038,209854791,1,6,1,8,1,1,2,0,0,0,1,1,2,0,0,0,1 249,0,1 249,1 249,0,1 249,254,0,254,0,1,1,0,0,0,0,0,0,0,0,8 875,1 056,8,"7,11","1,25","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟢,🟡,1,1,2,0,2,0,1,0,0,0,0,0,0,0
545,2041923061028,MSH,Сережки «Черная луна»,Серьги,—,Зол,Нет,255,MSH-062,MSH-062,287111605,1,2,1,4,0,2,2,0,0,0,0,2,2,2,0,0,2 554,0,2 554,1 277,0,1 277,142,0,283,0,1,1,0,0,0,0,0,0,💤,💤,4 086,1 020,4,"1,6","1,12","LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,0,1,1,0,0,0,1,0,0,0,0,0,0,0
560,2013733532005,DSS,Сережки ассиметричные «Змеи»,Серьги,—,Зол,Да,428,D117,D115YSR011,Пусто,0,0,4,4,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2 140,0,2 140,0,0,0,5,5,1 712,1 712,4,0,0,"LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,0,0,0,0,0,1,1,0,0,2,0,0,0
561,2042139353945,DSS,Сережки ассиметричные «Змеи»,Серьги,—,Сер,Да,428,D507-S,D507-S,297261543,0,3,3,6,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,💤,💤,2 568,2 568,6,0,0,"LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,2,0,0,1,0,1,0,0,0,0,0,0,1
21,2038862868962,DSS,Колье «Листва»,Колье,36-45,Зол,Нет,190,D387,DSR387,185258909,0,6,3,9,0,0,0,1,1,1,1,1,1,0,1,100,0,1 782,1 782,0,1 782,1 782,0,210,0,210,0,0,0,0,0,0,0,0,0,0,6 486,1 710,9,"3,64","1,13","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,3,2,0,0,1,0,0,0,0,0,0,0,0,0
27,2038819637450,MSH,Колье «Наоми»,Колье,40-45,Зол,Нет,128,MSHK-031,MSHK-031,183318192,3,19,2,24,0,1,1,0,0,0,0,1,1,0,0,0,644,0,644,644,0,644,22,0,22,0,3,3,0,0,0,0,0,0,0,0,14 424,3 072,24,"22,4","1,04","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,11,3,3,0,1,0,1,0,1,0,0,0,0,0
39,2037853358185,DSS,Колье «Фрэнсис»,Колье,40-45,Зол,Нет,620,D311,D184DKLE013,161490844,4,1,0,5,0,0,0,1,1,1,1,1,1,0,1,100,0,2 475,2 475,0,2 475,2 475,0,2,0,2,2,3,0,0,0,0,0,0,0,0,3 100,3 100,5,"1,25",1,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2037774363404,DSS,Кольцо «Джейн»,Кольца,16,Зол,Да,122,D312,D155DKLC125,163679510,0,8,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,610,0,0,0,5,5,976,976,8,0,0,"LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,3,0,2,1,2,0,0,0,0,0,0,0,0,0
59,2039460062295,DSS,Кольцо «Джейн»,Кольца,19,Зол,Да,122,D394,D155DKLC125,163679510,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,100,683,0,683,683,0,683,44,0,44,0,0,0,0,0,0,0,0,0,0,0,683,122,1,1,"1,07","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2039460092476,DSS,Кольцо «Джейн»,Кольца,17,Сер,Да,366,D402-S,D155DKLC125-S,Пусто,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,980,0,980,980,0,980,-85,0,-85,0,0,-1,1 830,0,2 196,0,0,0,5,6,0,0,0,0,"0,92","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2041100634274,DSS,Кольцо «Жук-носорог»,Кольца,18,Сер,Да,519,D490,D155DKLC127-S,257641441,1,0,1,2,1,1,1,0,0,0,1,1,1,0,0,0,980,0,980,980,0,980,-238,0,-238,0,-1,0,519,0,0,0,0,0,1,0,1 499,1 038,2,"1,53","0,8","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2043835537813,DSS,Кольцо «Ирис»,Кольца,16,Зол,Да,291,D527,D527,Пусто,0,0,5,5,0,0,0,0,1,1,0,1,1,0,0,0,0,2 574,2 574,0,2 574,2 574,0,363,0,363,0,0,1 455,0,1 455,0,0,0,5,5,12 870,1 455,5,5,"1,16","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,0,0,0,0,0,3,1,0,0,0,1,0,0
